order_id,customer_id,order_date,ship_date,ship_mode,region_id,order_status
ORD001535,CUST00111,2023-09-18,2023-09-21,Second Class,1,Delivered
ORD001536,CUST01835,2023-07-22,2023-07-27,Standard Class,7,Delivered
ORD001537,CUST04180,2024-09-30,2024-10-04,Second Class,8,Delivered
ORD001538,CUST01569,2024-04-13,2024-04-18,Second Class,4,Cancelled
ORD001539,CUST02644,2022-09-27,2022-10-03,Same Day,9,Delivered
ORD001540,CUST05659,2022-06-03,2022-06-06,Second Class,10,Delivered
ORD001541,CUST08256,2024-01-18,2024-01-24,Second Class,1,Delivered
ORD001542,CUST06514,2022-06-30,2022-07-02,Same Day,2,Cancelled
ORD001543,CUST03908,2022-04-16,2022-04-22,Second Class,9,Delivered
ORD001544,CUST07759,2022-05-29,2022-06-04,Same Day,7,Delivered
ORD001545,CUST08080,2022-11-13,2022-11-18,First Class,10,Delivered
ORD001546,CUST06778,2024-08-24,2024-08-26,First Class,9,Delivered
ORD001547,CUST00497,2022-01-08,2022-01-11,Second Class,10,Delivered
ORD001548,CUST08799,2024-05-04,2024-05-08,Standard Class,3,Delivered
ORD001549,CUST03628,2024-06-28,2024-07-03,First Class,10,Delivered
ORD001550,CUST09113,2022-04-29,2022-05-06,Second Class,3,Cancelled
ORD001551,CUST04488,2024-11-24,2024-11-25,Same Day,10,Delivered
ORD001552,CUST05189,2023-05-27,2023-06-01,Second Class,7,Delivered
ORD001553,CUST02857,2023-05-13,2023-05-20,Standard Class,8,Delivered
ORD001554,CUST08384,2023-09-08,2023-09-15,Same Day,2,Delivered
ORD001555,CUST02610,2023-11-29,2023-12-03,Second Class,1,Cancelled
ORD001556,CUST00482,2024-10-17,2024-10-22,Standard Class,10,Delivered
ORD001557,CUST00613,2024-02-29,2024-03-04,Standard Class,5,Delivered
ORD001558,CUST00015,2022-11-05,2022-11-10,First Class,5,Cancelled
ORD001559,CUST02597,2022-08-04,2022-08-11,Standard Class,9,Delivered
ORD001560,CUST04669,2024-05-09,2024-05-11,Same Day,5,Delivered
ORD001561,CUST03508,2024-04-04,2024-04-06,Same Day,9,Cancelled
ORD001562,CUST03627,2022-05-24,2022-05-28,Second Class,8,Cancelled
ORD001563,CUST06816,2024-04-14,2024-04-15,Second Class,10,Delivered
ORD001564,CUST03936,2022-05-16,2022-05-22,Same Day,9,Delivered
ORD001565,CUST07775,2024-05-23,2024-05-26,First Class,2,Cancelled
ORD001566,CUST03594,2023-05-30,2023-06-05,Same Day,7,Delivered
ORD001567,CUST06088,2023-05-21,2023-05-25,Same Day,2,Delivered
ORD001568,CUST05615,2023-12-26,2023-12-28,Same Day,8,Cancelled
ORD001569,CUST05935,2024-10-12,2024-10-17,Second Class,10,Delivered
ORD001570,CUST03830,2023-11-26,2023-12-01,Same Day,2,Delivered
ORD001571,CUST05113,2024-06-19,2024-06-22,Second Class,4,Cancelled
ORD001572,CUST02139,2022-03-18,2022-03-21,First Class,5,Delivered
ORD001573,CUST05758,2022-01-09,2022-01-11,Same Day,8,Delivered
ORD001574,CUST07855,2022-11-15,2022-11-16,Second Class,10,Delivered
ORD001575,CUST01777,2022-05-27,2022-05-31,Standard Class,4,Cancelled
ORD001576,CUST02652,2024-04-21,2024-04-23,First Class,1,Delivered
ORD001577,CUST00508,2024-11-06,2024-11-13,First Class,4,Cancelled
ORD001578,CUST02569,2023-06-08,2023-06-09,Same Day,10,Delivered
ORD001579,CUST06150,2024-11-15,2024-11-21,First Class,6,Delivered
ORD001580,CUST06770,2022-02-01,2022-02-06,Standard Class,10,Cancelled
ORD001581,CUST08127,2022-01-07,2022-01-14,Second Class,10,Delivered
ORD001582,CUST02096,2022-06-13,2022-06-15,First Class,1,Delivered
ORD001583,CUST06016,2024-08-22,2024-08-29,First Class,3,Delivered
ORD001584,CUST06612,2022-03-29,2022-03-30,First Class,8,Delivered
ORD001585,CUST07779,2024-01-18,2024-01-21,First Class,9,Cancelled
ORD001586,CUST02433,2023-03-11,2023-03-17,Standard Class,1,Cancelled
ORD001587,CUST05585,2022-01-07,2022-01-14,Same Day,1,Delivered
ORD001588,CUST03444,2023-10-07,2023-10-11,First Class,2,Delivered
ORD001589,CUST00470,2024-04-08,2024-04-09,Same Day,7,Delivered
ORD001590,CUST01096,2024-04-15,2024-04-22,First Class,4,Delivered
ORD001591,CUST06650,2024-06-21,2024-06-25,Standard Class,3,Delivered
ORD001592,CUST06137,2023-08-21,2023-08-27,Same Day,10,Cancelled
ORD001593,CUST01387,2022-07-07,2022-07-12,First Class,4,Delivered
ORD001594,CUST07399,2024-03-03,2024-03-10,First Class,8,Delivered
ORD001595,CUST06443,2024-01-12,2024-01-15,Standard Class,7,Delivered
ORD001596,CUST02960,2023-07-04,2023-07-11,Same Day,1,Delivered
ORD001597,CUST08600,2023-02-03,2023-02-05,Second Class,5,Cancelled
ORD001598,CUST00823,2024-03-30,2024-04-03,Standard Class,9,Cancelled
ORD001599,CUST09110,2023-10-18,2023-10-23,Standard Class,5,Delivered
ORD001600,CUST00322,2023-08-16,2023-08-22,Second Class,7,Delivered
ORD001601,CUST07290,2023-09-19,2023-09-24,First Class,6,Delivered
ORD001602,CUST06396,2022-10-10,2022-10-17,Standard Class,10,Delivered
ORD001603,CUST00927,2024-07-10,2024-07-15,Second Class,3,Delivered
ORD001604,CUST04772,2022-02-15,2022-02-20,First Class,4,Delivered
ORD001605,CUST03233,2022-12-01,2022-12-02,First Class,6,Delivered
ORD001606,CUST09775,2024-06-19,2024-06-24,Standard Class,1,Cancelled
ORD001607,CUST06572,2023-01-15,2023-01-18,Same Day,9,Cancelled
ORD001608,CUST00941,2022-09-26,2022-09-28,Same Day,4,Cancelled
ORD001609,CUST08633,2023-12-15,2023-12-19,Second Class,8,Delivered
ORD001610,CUST00862,2024-01-29,2024-01-30,First Class,2,Delivered
ORD001611,CUST07462,2024-03-28,2024-04-01,Same Day,7,Cancelled
ORD001612,CUST09503,2024-01-10,2024-01-17,Second Class,3,Delivered
ORD001613,CUST09855,2023-07-10,2023-07-17,Same Day,8,Delivered
ORD001614,CUST09656,2024-08-16,2024-08-17,Same Day,8,Delivered
ORD001615,CUST07399,2023-11-04,2023-11-11,Standard Class,3,Delivered
ORD001616,CUST04325,2023-09-19,2023-09-22,Standard Class,3,Delivered
ORD001617,CUST09173,2023-09-03,2023-09-05,Second Class,7,Cancelled
ORD001618,CUST04569,2024-04-06,2024-04-11,Standard Class,4,Cancelled
ORD001619,CUST04417,2024-03-03,2024-03-07,Same Day,9,Cancelled
ORD001620,CUST07847,2022-01-17,2022-01-22,Same Day,4,Delivered
ORD001621,CUST08835,2023-09-01,2023-09-02,Second Class,6,Delivered
ORD001622,CUST00868,2023-08-08,2023-08-13,First Class,5,Delivered
ORD001623,CUST03052,2024-08-13,2024-08-16,Same Day,1,Cancelled
ORD001624,CUST04918,2022-10-10,2022-10-13,First Class,6,Delivered
ORD001625,CUST06750,2024-09-10,2024-09-15,Standard Class,1,Delivered
ORD001626,CUST02673,2023-06-02,2023-06-06,Same Day,5,Delivered
ORD001627,CUST01481,2024-07-23,2024-07-26,Second Class,10,Delivered
ORD001628,CUST00120,2023-06-02,2023-06-06,Second Class,8,Delivered
ORD001629,CUST05147,2022-03-05,2022-03-07,Same Day,9,Delivered
ORD001630,CUST06097,2022-02-08,2022-02-13,Same Day,8,Cancelled
ORD001631,CUST07696,2022-01-01,2022-01-07,First Class,1,Delivered
ORD001632,CUST03531,2023-01-27,2023-02-01,Second Class,6,Cancelled
ORD001633,CUST07834,2024-07-14,2024-07-21,First Class,7,Delivered
ORD001634,CUST07852,2022-07-08,2022-07-15,Same Day,2,Cancelled
ORD001635,CUST06659,2023-01-07,2023-01-11,Same Day,9,Cancelled
ORD001636,CUST03809,2022-05-24,2022-05-28,Second Class,9,Cancelled
ORD001637,CUST08752,2023-03-02,2023-03-09,Standard Class,4,Delivered
ORD001638,CUST06719,2023-02-10,2023-02-12,Second Class,5,Cancelled
ORD001639,CUST09995,2023-09-13,2023-09-14,First Class,7,Cancelled
ORD001640,CUST04536,2024-01-21,2024-01-28,Same Day,8,Delivered
ORD001641,CUST06458,2023-10-03,2023-10-05,First Class,5,Delivered
ORD001642,CUST05513,2023-06-10,2023-06-15,First Class,2,Delivered
ORD001643,CUST07620,2022-08-12,2022-08-18,Same Day,3,Delivered
ORD001644,CUST01250,2022-03-06,2022-03-13,Second Class,9,Delivered
ORD001645,CUST02680,2023-06-06,2023-06-11,Standard Class,1,Delivered
ORD001646,CUST04033,2022-02-08,2022-02-11,Same Day,6,Delivered
ORD001647,CUST05815,2023-08-15,2023-08-21,Same Day,9,Cancelled
ORD001648,CUST00647,2024-05-07,2024-05-12,Standard Class,2,Delivered
ORD001649,CUST01466,2023-03-24,2023-03-26,First Class,3,Delivered
ORD001650,CUST02013,2022-01-30,2022-02-02,First Class,8,Delivered
ORD001651,CUST04373,2024-11-18,2024-11-24,Second Class,8,Cancelled
ORD001652,CUST01527,2024-11-25,2024-11-29,Second Class,8,Cancelled
ORD001653,CUST03957,2023-02-09,2023-02-16,Second Class,4,Delivered
ORD001654,CUST05091,2024-06-11,2024-06-18,Second Class,1,Delivered
ORD001655,CUST05251,2023-07-03,2023-07-06,Same Day,7,Cancelled
ORD001656,CUST02872,2022-06-21,2022-06-25,First Class,1,Cancelled
ORD001657,CUST00228,2023-07-31,2023-08-01,Second Class,2,Delivered
ORD001658,CUST07977,2022-05-10,2022-05-16,Second Class,3,Cancelled
ORD001659,CUST02303,2024-01-25,2024-02-01,Second Class,5,Cancelled
ORD001660,CUST05932,2024-01-27,2024-02-02,First Class,7,Delivered
ORD001661,CUST01009,2022-09-19,2022-09-26,Second Class,9,Delivered
ORD001662,CUST02844,2024-04-22,2024-04-26,Same Day,5,Delivered
ORD001663,CUST09864,2022-04-17,2022-04-18,Second Class,9,Delivered
ORD001664,CUST03444,2023-09-07,2023-09-13,First Class,4,Delivered
ORD001665,CUST02952,2023-06-21,2023-06-28,First Class,7,Delivered
ORD001666,CUST06928,2024-12-27,2025-01-02,Standard Class,8,Delivered
ORD001667,CUST08304,2023-05-24,2023-05-31,First Class,8,Delivered
ORD001668,CUST04216,2022-05-30,2022-06-01,Standard Class,8,Delivered
ORD001669,CUST05199,2022-06-30,2022-07-05,Standard Class,6,Delivered
ORD001670,CUST05666,2023-06-18,2023-06-19,First Class,5,Cancelled
ORD001671,CUST02149,2023-12-21,2023-12-22,Standard Class,7,Delivered
ORD001672,CUST01569,2024-06-01,2024-06-02,First Class,10,Cancelled
ORD001673,CUST07203,2023-03-24,2023-03-30,Second Class,6,Delivered
ORD001674,CUST01947,2022-01-03,2022-01-05,First Class,9,Delivered
ORD001675,CUST03734,2024-02-15,2024-02-18,First Class,5,Delivered
ORD001676,CUST05250,2022-02-03,2022-02-09,First Class,1,Delivered
ORD001677,CUST03453,2022-12-04,2022-12-11,Standard Class,10,Delivered
ORD001678,CUST09179,2022-04-08,2022-04-12,Same Day,4,Delivered
ORD001679,CUST03096,2023-12-02,2023-12-08,Standard Class,1,Delivered
ORD001680,CUST03428,2023-07-11,2023-07-17,Second Class,10,Delivered
ORD001681,CUST00412,2024-03-06,2024-03-08,First Class,6,Delivered
ORD001682,CUST06269,2023-12-11,2023-12-17,Second Class,9,Delivered
ORD001683,CUST06301,2024-10-16,2024-10-19,First Class,8,Delivered
ORD001684,CUST03981,2023-04-15,2023-04-20,First Class,4,Delivered
ORD001685,CUST05753,2022-03-02,2022-03-07,Standard Class,9,Delivered
ORD001686,CUST07208,2024-06-30,2024-07-05,Second Class,9,Delivered
ORD001687,CUST02951,2023-11-28,2023-12-02,Second Class,10,Cancelled
ORD001688,CUST00199,2024-11-27,2024-11-29,Standard Class,9,Cancelled
ORD001689,CUST09643,2024-01-11,2024-01-17,First Class,7,Delivered
ORD001690,CUST04790,2024-07-12,2024-07-19,First Class,7,Delivered
ORD001691,CUST06180,2023-10-17,2023-10-23,Same Day,1,Delivered
ORD001692,CUST01629,2022-11-17,2022-11-21,Same Day,6,Cancelled
ORD001693,CUST09499,2023-11-04,2023-11-05,Standard Class,3,Delivered
ORD001694,CUST02079,2024-09-21,2024-09-24,Standard Class,5,Cancelled
ORD001695,CUST04711,2022-04-07,2022-04-11,Second Class,10,Delivered
ORD001696,CUST04255,2024-03-27,2024-04-03,First Class,8,Cancelled
ORD001697,CUST02749,2023-01-25,2023-01-30,Standard Class,3,Delivered
ORD001698,CUST04406,2023-06-08,2023-06-15,Standard Class,8,Delivered
ORD001699,CUST07927,2022-07-27,2022-08-01,Standard Class,9,Delivered
ORD001700,CUST02964,2022-09-05,2022-09-06,Standard Class,4,Cancelled
ORD001701,CUST01180,2024-09-27,2024-09-29,Same Day,10,Delivered
ORD001702,CUST01353,2022-09-14,2022-09-18,Same Day,7,Cancelled
ORD001703,CUST01086,2023-07-17,2023-07-21,Standard Class,8,Delivered
ORD001704,CUST07258,2023-12-11,2023-12-13,First Class,7,Delivered
ORD001705,CUST00409,2022-10-04,2022-10-10,Second Class,2,Delivered
ORD001706,CUST00085,2022-01-24,2022-01-30,Standard Class,7,Delivered
ORD001707,CUST02925,2024-12-10,2024-12-12,Standard Class,6,Delivered
ORD001708,CUST08066,2022-04-06,2022-04-07,First Class,2,Cancelled
ORD001709,CUST04388,2024-02-13,2024-02-19,Second Class,1,Cancelled
ORD001710,CUST04863,2022-02-19,2022-02-26,Second Class,9,Delivered
ORD001711,CUST08041,2022-07-17,2022-07-21,Second Class,4,Delivered
ORD001712,CUST04131,2023-09-08,2023-09-12,First Class,8,Delivered
ORD001713,CUST00791,2022-03-20,2022-03-24,Same Day,1,Cancelled
ORD001714,CUST03882,2024-07-19,2024-07-25,Same Day,8,Delivered
ORD001715,CUST02003,2022-05-29,2022-06-01,Standard Class,1,Delivered
ORD001716,CUST09963,2024-07-29,2024-07-31,Standard Class,9,Delivered
ORD001717,CUST08734,2024-08-22,2024-08-27,Standard Class,2,Delivered
ORD001718,CUST05650,2024-07-23,2024-07-24,Same Day,5,Cancelled
ORD001719,CUST05424,2024-05-27,2024-06-02,First Class,8,Delivered
ORD001720,CUST00349,2024-07-10,2024-07-15,Second Class,4,Cancelled
ORD001721,CUST05247,2024-08-02,2024-08-09,First Class,8,Delivered
ORD001722,CUST09554,2022-02-12,2022-02-19,Second Class,8,Delivered
ORD001723,CUST02659,2024-04-03,2024-04-06,Second Class,1,Delivered
ORD001724,CUST03507,2023-08-15,2023-08-18,Second Class,5,Delivered
ORD001725,CUST08923,2022-02-20,2022-02-23,Second Class,1,Cancelled
ORD001726,CUST00385,2022-03-08,2022-03-09,Second Class,7,Cancelled
ORD001727,CUST04291,2023-12-17,2023-12-20,Same Day,6,Delivered
ORD001728,CUST04762,2024-06-08,2024-06-15,Standard Class,7,Delivered
ORD001729,CUST05596,2024-12-19,2024-12-21,Standard Class,2,Cancelled
ORD001730,CUST03315,2022-10-16,2022-10-23,Standard Class,4,Delivered
ORD001731,CUST01471,2024-11-04,2024-11-06,Same Day,3,Cancelled
ORD001732,CUST04067,2023-04-07,2023-04-13,Standard Class,9,Delivered
ORD001733,CUST00214,2023-06-13,2023-06-18,Same Day,2,Delivered
ORD001734,CUST06019,2022-12-07,2022-12-14,Standard Class,5,Delivered
ORD001735,CUST06518,2023-04-20,2023-04-21,First Class,8,Cancelled
ORD001736,CUST01638,2022-09-17,2022-09-18,Second Class,8,Delivered
ORD001737,CUST01732,2024-04-08,2024-04-13,Standard Class,10,Delivered
ORD001738,CUST07028,2024-07-18,2024-07-22,Second Class,6,Delivered
ORD001739,CUST02495,2022-06-24,2022-06-27,Same Day,8,Delivered
ORD001740,CUST01191,2024-07-13,2024-07-14,Standard Class,8,Delivered
ORD001741,CUST06725,2024-03-19,2024-03-24,Same Day,5,Cancelled
ORD001742,CUST04765,2023-09-22,2023-09-23,Same Day,4,Delivered
ORD001743,CUST09000,2023-09-29,2023-10-03,First Class,4,Cancelled
ORD001744,CUST05617,2023-08-21,2023-08-23,Second Class,6,Cancelled
ORD001745,CUST08821,2024-06-28,2024-07-02,Same Day,8,Delivered
ORD001746,CUST06358,2024-02-05,2024-02-06,Same Day,1,Delivered
ORD001747,CUST04083,2022-11-26,2022-12-02,Same Day,1,Delivered
ORD001748,CUST00279,2023-06-27,2023-07-03,First Class,1,Cancelled
ORD001749,CUST01600,2022-06-07,2022-06-10,Same Day,4,Delivered
ORD001750,CUST05030,2023-04-03,2023-04-04,Same Day,8,Delivered
ORD001751,CUST09684,2023-11-21,2023-11-27,Same Day,2,Delivered
ORD001752,CUST09972,2024-01-11,2024-01-17,First Class,4,Delivered
ORD001753,CUST04772,2024-10-31,2024-11-07,Standard Class,7,Delivered
ORD001754,CUST03035,2022-02-05,2022-02-09,Standard Class,6,Cancelled
ORD001755,CUST03163,2024-03-25,2024-03-26,Standard Class,10,Delivered
ORD001756,CUST08553,2023-12-21,2023-12-22,Second Class,5,Delivered
ORD001757,CUST09297,2023-07-16,2023-07-23,Second Class,7,Delivered
ORD001758,CUST08642,2023-10-21,2023-10-25,Standard Class,9,Cancelled
ORD001759,CUST04077,2024-06-26,2024-07-01,First Class,8,Delivered
ORD001760,CUST04270,2023-08-27,2023-09-02,Standard Class,7,Cancelled
ORD001761,CUST01546,2024-03-04,2024-03-06,Same Day,5,Delivered
ORD001762,CUST06670,2022-02-12,2022-02-17,First Class,8,Delivered
ORD001763,CUST03294,2022-09-25,2022-09-30,Second Class,7,Delivered
ORD001764,CUST07914,2023-09-11,2023-09-16,Standard Class,10,Delivered
ORD001765,CUST06892,2023-11-19,2023-11-20,Second Class,9,Delivered
ORD001766,CUST04339,2023-10-02,2023-10-05,Second Class,7,Delivered
ORD001767,CUST03371,2024-06-16,2024-06-20,Second Class,2,Delivered
ORD001768,CUST01576,2023-11-23,2023-11-28,Second Class,9,Cancelled
ORD001769,CUST03653,2024-03-16,2024-03-20,First Class,1,Delivered
ORD001770,CUST07248,2022-08-02,2022-08-07,First Class,5,Cancelled
ORD001771,CUST02984,2024-05-21,2024-05-24,Second Class,5,Cancelled
ORD001772,CUST05425,2024-04-01,2024-04-06,Standard Class,7,Delivered
ORD001773,CUST06074,2022-05-17,2022-05-21,Standard Class,8,Delivered
ORD001774,CUST02353,2023-05-22,2023-05-25,First Class,6,Delivered
ORD001775,CUST05360,2024-07-19,2024-07-20,Standard Class,1,Delivered
ORD001776,CUST05449,2024-06-19,2024-06-22,Standard Class,8,Cancelled
ORD001777,CUST08761,2024-05-09,2024-05-12,Same Day,9,Delivered
ORD001778,CUST08940,2022-08-24,2022-08-26,Second Class,2,Delivered
ORD001779,CUST00762,2024-07-23,2024-07-27,Same Day,9,Delivered
ORD001780,CUST09940,2023-02-07,2023-02-10,First Class,9,Delivered
ORD001781,CUST05937,2022-09-19,2022-09-22,Second Class,5,Delivered
ORD001782,CUST00254,2024-03-03,2024-03-10,Second Class,6,Delivered
ORD001783,CUST07983,2023-09-26,2023-09-27,Same Day,6,Delivered
ORD001784,CUST04294,2024-04-14,2024-04-15,Standard Class,2,Delivered
ORD001785,CUST01636,2022-03-08,2022-03-14,First Class,8,Delivered
ORD001786,CUST02776,2022-06-12,2022-06-18,Second Class,6,Delivered
ORD001787,CUST00135,2023-07-31,2023-08-05,Standard Class,3,Cancelled
ORD001788,CUST02220,2024-08-30,2024-08-31,Same Day,8,Delivered
ORD001789,CUST08224,2023-10-21,2023-10-25,First Class,4,Delivered
ORD001790,CUST07388,2022-07-16,2022-07-22,First Class,5,Cancelled
ORD001791,CUST08621,2023-06-01,2023-06-02,Standard Class,4,Delivered
ORD001792,CUST09277,2022-11-24,2022-11-26,Standard Class,7,Delivered
ORD001793,CUST06375,2022-07-18,2022-07-23,First Class,9,Delivered
ORD001794,CUST09258,2022-03-09,2022-03-11,Second Class,8,Cancelled
ORD001795,CUST02077,2023-05-31,2023-06-03,Same Day,6,Cancelled
ORD001796,CUST00234,2022-09-23,2022-09-28,Second Class,4,Cancelled
ORD001797,CUST02924,2023-10-18,2023-10-22,Same Day,1,Delivered
ORD001798,CUST09497,2022-01-17,2022-01-20,Standard Class,2,Delivered
ORD001799,CUST04054,2022-01-15,2022-01-21,Standard Class,1,Delivered
ORD001800,CUST08816,2023-02-04,2023-02-08,Second Class,9,Cancelled
ORD001801,CUST07849,2024-12-08,2024-12-14,Second Class,3,Delivered
ORD001802,CUST07444,2023-01-26,2023-01-27,Standard Class,1,Delivered
ORD001803,CUST02787,2024-05-18,2024-05-23,Second Class,4,Cancelled
ORD001804,CUST06416,2024-02-15,2024-02-21,Second Class,2,Delivered
ORD001805,CUST05709,2023-07-06,2023-07-07,Standard Class,10,Delivered
ORD001806,CUST02079,2024-07-01,2024-07-02,Same Day,3,Delivered
ORD001807,CUST02535,2023-09-24,2023-10-01,Same Day,4,Delivered
ORD001808,CUST09565,2023-05-02,2023-05-05,Second Class,7,Delivered
ORD001809,CUST04413,2024-09-25,2024-10-01,First Class,6,Delivered
ORD001810,CUST02307,2022-04-19,2022-04-24,Second Class,4,Delivered
ORD001811,CUST08593,2024-01-14,2024-01-21,First Class,8,Delivered
ORD001812,CUST03622,2024-11-21,2024-11-27,First Class,7,Delivered
ORD001813,CUST09978,2024-11-22,2024-11-29,Standard Class,7,Delivered
ORD001814,CUST05263,2022-02-24,2022-02-27,Same Day,6,Delivered
ORD001815,CUST02451,2022-02-07,2022-02-13,Same Day,2,Delivered
ORD001816,CUST09990,2022-04-27,2022-05-04,First Class,2,Cancelled
ORD001817,CUST05370,2024-08-16,2024-08-21,Second Class,1,Delivered
ORD001818,CUST08324,2024-08-08,2024-08-13,Standard Class,5,Delivered
ORD001819,CUST01326,2023-06-24,2023-06-29,Standard Class,9,Delivered
ORD001820,CUST02650,2024-08-27,2024-09-02,First Class,6,Delivered
ORD001821,CUST09616,2024-09-17,2024-09-20,First Class,1,Delivered
ORD001822,CUST03013,2022-12-23,2022-12-27,Same Day,6,Delivered
ORD001823,CUST03038,2024-10-07,2024-10-13,Standard Class,1,Delivered
ORD001824,CUST00339,2023-12-30,2024-01-03,Standard Class,10,Cancelled
ORD001825,CUST03446,2023-08-08,2023-08-15,First Class,8,Delivered
ORD001826,CUST02112,2022-10-28,2022-11-03,First Class,6,Delivered
ORD001827,CUST00402,2024-05-13,2024-05-18,First Class,7,Delivered
ORD001828,CUST05562,2022-01-03,2022-01-04,Standard Class,3,Delivered
ORD001829,CUST02497,2024-02-18,2024-02-25,First Class,3,Delivered
ORD001830,CUST07922,2023-08-08,2023-08-15,Standard Class,1,Delivered
ORD001831,CUST09375,2023-12-08,2023-12-09,Standard Class,7,Cancelled
ORD001832,CUST04413,2022-10-12,2022-10-15,Same Day,1,Delivered
ORD001833,CUST07940,2024-08-26,2024-09-01,Second Class,5,Cancelled
ORD001834,CUST07506,2024-09-19,2024-09-22,Same Day,4,Delivered
ORD001835,CUST05461,2024-12-24,2024-12-26,Same Day,3,Delivered
ORD001836,CUST00931,2022-07-13,2022-07-20,Standard Class,7,Delivered
ORD001837,CUST07540,2023-07-01,2023-07-07,First Class,2,Delivered
ORD001838,CUST02206,2023-06-25,2023-07-02,Standard Class,3,Delivered
ORD001839,CUST05178,2023-02-03,2023-02-04,Same Day,6,Cancelled
ORD001840,CUST07090,2023-05-26,2023-05-28,Second Class,9,Cancelled
ORD001841,CUST07362,2024-02-14,2024-02-17,First Class,6,Delivered
ORD001842,CUST08339,2022-10-12,2022-10-15,Same Day,9,Delivered
ORD001843,CUST05900,2024-02-26,2024-03-02,Standard Class,7,Cancelled
ORD001844,CUST07815,2023-07-02,2023-07-07,Second Class,7,Delivered
ORD001845,CUST01828,2024-11-10,2024-11-14,Second Class,1,Delivered
ORD001846,CUST05627,2022-04-21,2022-04-23,First Class,5,Cancelled
ORD001847,CUST04085,2023-06-27,2023-06-30,Second Class,5,Cancelled
ORD001848,CUST02233,2024-11-09,2024-11-12,First Class,9,Delivered
